,t,dis,Ratio,Spread
80,19.463747024536133,157.0050048828125,8.066535425316149,-40.39658105126411
81,19.52794647216797,156.3300018310547,8.005450140590186,-39.31612419918851
82,19.45158576965332,156.5800018310547,8.049729399200823,-40.048382819341285
83,19.365558624267578,155.72999572753906,8.04159584285831,-39.74168408549599
84,19.924470901489258,158.86500549316406,7.973361314266552,-39.34686430892063
85,20.135196685791016,158.22999572753906,7.858378450268561,-37.38100866810892
86,20.231494903564453,158.14500427246094,7.816773057368016,-36.68784253551678
87,20.151058197021484,158.02000427246094,7.8417720165096725,-37.07084329807661
88,20.094409942626953,157.07000732421875,7.816602118334454,-36.47861033181364
89,19.9433536529541,155.77000427246094,7.810622374907721,-36.13260842755777
90,19.796072006225586,155.2100067138672,7.840444643010787,-36.50277313025933
91,19.743202209472656,155.24000549316406,7.862959809968463,-36.866672913478155
92,19.833837509155273,156.22000122070312,7.876438492984133,-37.274258315775796
93,19.8187313079834,156.66000366210938,7.904643401618925,-37.80966448570983
94,19.822507858276367,156.8800048828125,7.9142359788401535,-38.005814774281006
95,19.7620849609375,157.35000610351562,7.962216861962679,-38.85741886316998
96,19.76593589782715,157.64999389648438,7.975842616883863,-39.13308593291933
97,19.72809600830078,156.8699951171875,7.951603390980203,-38.59206626602938
98,19.966917037963867,158.27499389648438,7.9268618983867185,-38.48878269018823
99,19.966012954711914,157.84210205078125,7.905539398817781,-38.0616006130864
100,19.987991333007812,158.68499755859375,7.939016728336488,-38.76569092344616
101,19.848941802978516,158.77999877929688,7.999418828235492,-39.73886419176708
102,19.845165252685547,158.3813934326172,7.980855357764493,-39.36410977721934
103,19.882930755615234,158.33999633789062,7.963614533696099,-39.084203361173294
104,19.860271453857422,157.85000610351562,7.948028629430275,-38.73731871958998
105,19.837614059448242,155.5399932861328,7.840660314290788,-36.570399449073534
106,19.89055824279785,156.3800048828125,7.8620219188386,-37.07604025074383
107,20.064199447631836,155.64999389648438,7.757598019434344,-35.24939231520952
108,19.939577102661133,155.7100067138672,7.809092736128599,-36.09646180109597
109,19.99501609802246,156.19000244140625,7.81144669630217,-36.22633066330816
110,19.981117248535156,156.27000427246094,7.820884204256261,-36.39411115216362
111,19.992446899414062,156.60000610351562,7.832958461332977,-36.652560186822456
112,19.830060958862305,156.60000610351562,7.897101598849554,-37.678114130720246
113,19.792295455932617,156.91000366210938,7.927832525108985,-38.226621010633465
114,19.822507858276367,157.3699951171875,7.9389548609250165,-38.495805008656006
115,19.845165252685547,157.83999633789062,7.953574300245796,-38.82271268249278
116,19.886707305908203,157.74899291992188,7.932383702004592,-38.469349011072595
117,19.8975830078125,157.99000549316406,7.940160643186238,-38.64167571814491
118,19.89426040649414,157.88999938964844,7.93645987151691,-38.56265361653527
119,19.89803695678711,157.52000427246094,7.916359016447185,-38.16880756721582
120,19.95090675354004,157.5800018310547,7.898387966907523,-37.89490412188762
121,19.96978759765625,157.9199981689453,7.907945810474197,-38.11565784504383
122,19.9768123626709,157.60000610351562,7.8891468389626755,-37.75130063666366
123,19.981117248535156,158.0800018310547,7.91146960726852,-38.20410871075737
124,19.962310791015625,158.0614013671875,7.917991209631187,-38.304281070537144
125,19.984893798828125,157.82000732421875,7.896965023325418,-37.92026327178948
126,20.143505096435547,157.63279724121094,7.82548997736767,-36.73133813109051
