,nvda,acn,Ratio,Spread
81,276.6499938964844,374.7300109863281,1.3545274507634468,86.85468791799552
82,278.08990478515625,375.0199890136719,1.3485566450296023,88.9758865593016
83,278.17999267578125,375.1099853515625,1.3484434367239098,89.03674526508887
84,284.0,383.0150146484375,1.3486444177761885,90.87750369850242
85,279.135009765625,379.8399963378906,1.3607751913915145,85.90594082918629
86,280.35009765625,378.943115234375,1.351678199516857,88.83752532669892
87,280.3067932128906,377.7799987792969,1.3477375787049735,89.92812711139122
88,280.6272888183594,377.7900085449219,1.3462340392329153,90.45479745034116
89,279.44000244140625,377.1099853515625,1.3495204052992948,89.14667177029655
90,280.0,377.239990234375,1.3472856794084822,89.95440064476365
91,275.6068115234375,374.1000061035156,1.3573685063719925,85.73785067410022
92,272.90008544921875,373.05999755859375,1.3670204497902685,82.24536015263747
93,267.989990234375,369.4200134277344,1.3784843721388702,77.6632333764807
94,268.9200134277344,366.8999938964844,1.3643461831637893,81.74060638201387
95,267.6600036621094,366.6000061035156,1.3696480650366682,79.93066766977493
96,268.0199890136719,363.8699951171875,1.3576226029120024,83.26348559892982
97,265.7200012207031,361.4700012207031,1.360341711426049,81.81207664249125
98,268.9898986816406,354.8500061035156,1.3191945416637878,93.90761925967853
99,268.07000732421875,353.010009765625,1.3168575376605824,94.20722820543408
100,268.30999755859375,353.5,1.3175058820639078,94.11910926627688
101,264.68011474609375,350.82000732421875,1.3254490525695841,90.72074749923165
102,266.3100891113281,349.7950134277344,1.3134876511625748,94.47518541261307
103,267.7300109863281,352.635009765625,1.3171291797527795,94.0128935029898
104,269.29998779296875,353.30999755859375,1.3119569757656648,95.96688190311367
105,265.19390869140625,348.114990234375,1.3126809433600533,94.28612892354731
106,261.82000732421875,347.4649963378906,1.3271139967069643,89.28641746472896
107,262.0299987792969,348.1300048828125,1.328588354404551,88.97304630312264
108,260.15380859375,348.17999267578125,1.338362081100611,85.78131825599625
109,259.94580078125,350.4800109863281,1.3482811029567838,83.13298423484348
110,260.0199890136719,349.0299987792969,1.3423198735730462,84.7072270012179
111,259.0299987792969,348.4100036621094,1.3450565776320278,83.66945192297486
112,260.57000732421875,349.69000244140625,1.3420193906135114,84.96824652752541
113,252.69000244140625,350.2099914550781,1.385927373744376,71.2529382258599
114,258.125,352.2300109863281,1.3645714711334747,78.33399530327232
115,255.58999633789062,351.8699951171875,1.3766970544966652,74.44906675737506
116,253.52999877929688,347.5899963378906,1.3710014515500193,75.27953397896685
117,252.8300018310547,346.8450012207031,1.3718506455277046,74.8523618995548
118,250.6199951171875,343.9800109863281,1.3725162305006287,74.01662546538505
119,252.89999389648438,354.7049865722656,1.4025503959381331,67.10958049198801
120,254.42990112304688,354.239990234375,1.392289147897983,70.13645523423513
121,253.889892578125,352.57000732421875,1.3886728760410527,70.9021766274942
122,252.8000030517578,350.0799865722656,1.3848100567490536,71.56714263609011
123,251.2899932861328,347.9049987792969,1.3844761354390775,71.21357095711362
124,243.5699005126953,345.8870849609375,1.420073187339128,60.30394341053902
125,241.52000427246094,342.6000061035156,1.418516065100038,60.1584056897468
