,cmcsa,chtr,Ratio,Spread
0,45.63349914550781,583.27001953125,12.781619434254308,-88.51948811723528
1,46.0099983215332,586.1099853515625,12.73875259146133,-87.1860601642243
2,46.58000183105469,591.6699829101562,12.702231851689032,-86.42771959915362
3,47.084999084472656,598.9299926757812,12.720186987819057,-88.08996839433266
4,47.30500030517578,600.6400146484375,12.69717811591938,-87.36133503100993
5,47.29899978637695,600.1900024414062,12.68927472361208,-86.97783698758482
6,47.275001525878906,601.0499877929688,12.71390731661736,-88.10383670866187
7,47.056400299072266,601.22998046875,12.776795008703704,-90.70696615841095
8,47.060001373291016,600.6900024414062,12.764343070808513,-90.12707117592149
9,46.709999084472656,601.0900268554688,12.868551458723603,-94.40677837766961
10,47.040000915527344,604.72998046875,12.85565409649335,-94.38874898698245
11,46.595001220703125,600.75,12.893013934144385,-95.34147242243702
12,46.380001068115234,600.1900024414062,12.940706955999138,-97.16469468266538
13,46.2400016784668,599.219970703125,12.958908930623414,-97.74651914549426
14,46.41999816894531,600.1300048828125,12.928264294596541,-96.66133984154735
15,46.7599983215332,601.760009765625,12.869119575834365,-94.52253297098795
16,46.51499938964844,595.7999877929688,12.808771269715626,-91.27825935027451
17,46.415000915527344,597.1300048828125,12.865021934817046,-93.71673307379407
18,46.04499816894531,591.9400024414062,12.85568522056399,-92.62811320379055
19,46.209999084472656,592.969970703125,12.832070600546126,-91.82908996352509
20,46.560001373291016,596.280029296875,12.806701282421546,-91.25946576958958
21,46.42499923706055,597.5700073242188,12.871728963803308,-94.04590676579673
22,46.38999938964844,594.739990234375,12.820435396838711,-91.60385372623054
23,46.5099983215332,577.2449951171875,12.411202234981259,-72.77870219165001
24,46.869998931884766,585.260009765625,12.486879093301702,-76.8032053029984
25,46.7599983215332,578.780029296875,12.37767429581673,-71.54255250223795
26,46.71500015258789,574.0349731445312,12.28802250389656,-67.29628914957524
27,46.59000015258789,571.7000122070312,12.270873799842123,-66.34692014662502
28,46.54499816894531,567.5900268554688,12.194436549235126,-62.735769879653816
29,46.31999969482422,570.989990234375,12.327072409246524,-68.62978182678566
30,47.345001220703125,583.4199829101562,12.32273667478621,-69.69790372529437
31,47.0099983215332,573.5,12.19953245004276,-63.49133933626328
32,47.135398864746094,572.7999877929688,12.152225325102366,-61.40129527912049
33,47.38999938964844,573.1400146484375,12.094113146868503,-58.91914266389446
34,47.290000915527344,568.1300048828125,12.013744848464805,-55.017589531945276
35,47.09000015258789,564.385009765625,11.985241196364882,-53.48954996701954
36,47.119998931884766,561.8200073242188,11.923175298377418,-50.5920189924926
37,47.2400016784668,564.1300048828125,11.941786300569872,-51.57181784878318
38,47.060001373291016,558.2650146484375,11.862834644226801,-47.702083382952736
39,47.099998474121094,557.7999877929688,11.842887597957136,-46.79369924495981
40,47.279998779296875,555.510009765625,11.749365992134365,-42.50846544907151
41,47.28499984741211,554.5700073242188,11.728243821799868,-41.51302749050839
42,47.224998474121094,549.6099853515625,11.638115470829378,-37.21810486900367
43,47.20000076293945,549.9299926757812,11.651058978532387,-37.81520520918636
44,47.1349983215332,545.6599731445312,11.576535325668004,-34.26572054624475
45,47.20000076293945,553.4450073242188,11.725529626659949,-41.33021985762386
46,46.01430130004883,557.0750122070312,12.106562448367333,-58.10338964108675
47,46.68000030517578,562.969970703125,12.060196380090941,-56.619250758446555
48,46.779998779296875,562.4099731445312,12.022445229165621,-54.95079656617699
49,46.57500076293945,559.989990234375,12.023402706629023,-54.80316244052912
50,46.29999923706055,556.239990234375,12.013822881213704,-54.10148161050287
51,46.525001525878906,558.239990234375,11.99870976734652,-53.60739075736703
52,46.27000045776367,553.0700073242188,11.953101401610615,-51.26402723346732
53,47.04499816894531,565.1300048828125,12.012541755307332,-54.73338016879822
