,aapl,ma,Ratio,Spread
1117,168.82049560546875,353.1199951171875,2.0916891272634586,15.244866281708024
1118,168.72000122070312,351.2300109863281,2.081733098892544,16.91426591255151
1119,168.50999450683594,350.6600036621094,2.080944840621214,17.02330990945182
1120,170.33999633789062,353.0,2.072325980915137,18.700155307274766
1121,170.91000366210938,351.82000732421875,2.0585103258190203,21.131310233677763
1122,171.19729614257812,352.4800109863281,2.058911086380549,21.10191163781496
1123,171.4799041748047,353.3299865722656,2.06047459772362,20.872258785675623
1124,171.45989990234375,354.6099853515625,2.0681802891144416,19.54835076260093
1125,171.9199981689453,354.8800048828125,2.0642159647656166,20.288243838241325
1126,172.13999938964844,354.260009765625,2.057976130020413,21.391140158166362
1127,172.22439575195312,357.5,2.0757802542381443,18.336399372559693
1128,172.35000610351562,357.3999938964844,2.073687155437786,18.712119354625425
1129,173.25,359.79998779296875,2.076767606308622,18.287606019929566
1130,173.0800018310547,361.0400085449219,2.0859718322474774,16.674440428213696
1131,172.9600067138672,361.2900085449219,2.0888644456554313,16.1610519514258
1132,173.3000030517578,360.864990234375,2.0823138135006207,17.332359941498165
1133,173.19000244140625,359.80999755859375,2.0775448495089948,18.145902015910618
1134,172.11000061035156,354.5299987792969,2.0599035356576114,21.055304025297513
1135,173.16000366210938,356.7200012207031,2.0600600235420305,21.17005123460427
1136,172.97500610351562,357.4800109863281,2.0666570219537777,20.003973069618038
1137,172.9499969482422,357.56500244140625,2.0674472896834617,19.864086686582706
1138,173.24000549316406,358.38299560546875,2.0687080595804432,19.68266033201041
1139,172.61500549316406,358.4549865722656,2.0766154457322727,18.23879856037723
1140,173.02999877929688,359.25,2.076229570215916,18.35469261016078
1141,174.0399932861328,354.8299865722656,2.0387841890392546,24.99163720105241
1142,173.7899932861328,353.5299987792969,2.034236794043918,25.74287667208665
1143,173.8000030517578,352.95001220703125,2.03078254320814,26.344834612710994
1144,174.61000061035156,353.6000061035156,2.0250845018469854,27.472779920424156
1145,175.6649932861328,356.3599853515625,2.028634041906709,27.028502514330054
1146,175.0216064453125,355.6199951171875,2.0318633929823116,26.356262951685434
1147,174.6199951171875,355.3299865722656,2.034875710160246,25.76473732709331
1148,173.6300048828125,355.43499755859375,2.0470828057540302,23.48670442138575
1149,174.39999389648438,357.57000732421875,2.0502868109987173,23.04181537240265
1150,174.02999877929688,356.7950134277344,2.0501925870850477,23.00467247016456
1151,174.40859985351562,357.8999938964844,2.0520776739053104,22.73071881805515
1152,174.25990295410156,358.614990234375,2.057931768324414,21.689333784043182
1153,174.73910522460938,358.9849853515625,2.0544055372729746,22.371184434089226
1154,174.14999389648438,357.4700012207031,2.052655835481597,22.593073153983706
