,unp,de,Ratio,Spread
317,265.20001220703125,424.3299865722656,1.6000375831091886,20.4921034576838
318,265.489990234375,429.2799987792969,1.616934779350166,16.030314665588424
319,265.6099853515625,426.32000732421875,1.6050601665443405,19.192336689760157
320,265.6300048828125,427.55499267578125,1.6095884682319865,17.99105735379418
321,265.94000244140625,427.7300109863281,1.6083703356382746,18.337968473779643
322,266.9700012207031,428.7550048828125,1.606004430918672,19.04713880351078
323,267.3399963378906,433.1499938964844,1.6202214402256023,15.275094504918048
324,267.2300109863281,434.0400085449219,1.6242188029065643,14.199902295185144
325,268.2699890136719,432.2099914550781,1.6111007908270027,17.780885237921314
326,269.5400085449219,434.6000061035156,1.6123766132146748,17.529147335007952
327,268.510009765625,434.8172912597656,1.6193708817012284,15.57769795254244
328,267.55999755859375,431.3800048828125,1.6122739154545827,17.415490022302027
329,271.0574951171875,429.7900085449219,1.5856045904914338,24.894071152040443
330,270.5899963378906,431.3699951171875,1.5941830849449732,22.5269771820267
331,269.0199890136719,427.4200134277344,1.588803921206065,23.83360570322161
332,269.3399963378906,429.1700134277344,1.5934136008873143,22.62238814155221
333,269.7406005859375,429.2749938964844,1.5914363390754012,23.191887652581546
334,270.5450134277344,430.5400085449219,1.5913803144626206,23.281227981442886
335,270.239990234375,432.2900085449219,1.5996522504681983,21.017673673688353
336,272.07000732421875,433.6600036621094,1.5939280037778218,22.728798878542808
337,271.3399963378906,432.1400146484375,1.5926145075579201,23.019700088733305
338,271.6000061035156,432.17498779296875,1.5912186232729788,23.422494097985794
339,270.8699951171875,431.6300048828125,1.593495081269798,22.738389204660667
340,272.1499938964844,433.55999755859375,1.5930920715857289,22.963474901080406
341,271.7699890136719,432.739990234375,1.5923023428926335,23.143684502421753
342,273.3800048828125,436.42999267578125,1.5964225066967206,22.164395879345353
343,272.8599853515625,433.54998779296875,1.5889101043319618,24.16886645459032
344,273.5899963378906,430.5,1.5735224451274217,28.447942051040503
