,tsm,lrcx,Ratio,Spread
1585,82.69999694824219,462.95001220703125,5.597944731446225,-27.908893663468792
1586,81.43810272216797,454.5400085449219,5.581416970083627,-26.21830121434606
1587,81.79000091552734,454.79998779296875,5.560581766745374,-24.604471534964137
1588,82.0,453.7300109863281,5.533292816906441,-22.41627881627169
1589,81.83999633789062,451.8399963378906,5.521016820093574,-21.378261410615313
1590,81.37999725341797,452.3500061035156,5.5584912923367895,-24.337702311039255
1591,81.70500183105469,458.0249938964844,5.605837875673321,-28.282085939158026
1592,81.55999755859375,457.5799865722656,5.610348213209966,-28.609206194392744
1593,81.37999725341797,454.3500061035156,5.583067356080955,-26.337702311039255
1594,81.98880004882812,457.3349914550781,5.578017865644014,-26.08089746699783
1595,81.52999877929688,453.5,5.562369763154694,-24.68895894878243
1596,81.45600128173828,453.1700134277344,5.563371713525681,-24.752998757297565
1597,81.18499755859375,450.7799987792969,5.552503693234145,-23.806041235544615
1598,81.25499725341797,450.32000732421875,5.542059227689854,-22.973311143115883
1599,81.62999725341797,452.6499938964844,5.545142828943698,-23.306474881260886
1600,79.95999908447266,444.33160400390625,5.556923575430487,-23.88059292652183
1601,80.33999633789062,445.17999267578125,5.541200061840453,-22.70554908498848
1602,80.05999755859375,447.2799987792969,5.586810047701347,-26.296509737906536
1603,79.79000091552734,444.0299987792969,5.564983001433799,-24.484204303268985
1604,79.63999938964844,440.4580078125,5.5306128978919915,-21.71095059521325
1605,79.19750213623047,439.4150085449219,5.54834428728659,-23.02418764673023
1606,79.6050033569336,443.0400085449219,5.565479427950217,-24.47930033357817
1607,78.95999908447266,450.3800048828125,5.703900837194651,-35.25385469641644
1608,78.77999877929688,447.4949951171875,5.680312288032019,-33.327321516187894
1609,78.80000305175781,448.8299865722656,5.695811791751618,-34.55579300318611
1610,79.19000244140625,447.9100036621094,5.656143324323345,-31.559117595581586
1611,79.26000213623047,446.0,5.627050062822662,-29.276375296121603
1612,79.3550033569336,444.8800048828125,5.606199811772062,-27.650511894215857
1613,79.23999786376953,444.07000732421875,5.604114327308159,-27.45290258842026
1614,80.61000061035156,455.54998779296875,5.651283765583661,-31.637809011348953
1615,80.29000091552734,455.05999755859375,5.66770447589557,-32.851772637071676
1616,80.43000030517578,454.92498779296875,5.656160463345089,-31.971285596745464
1617,80.80599975585938,456.0450134277344,5.64370238355557,-31.089166461532944
1618,80.7300033569336,452.25,5.602006456019279,-27.698823286294374
1619,80.67500305175781,454.0799865722656,5.628509072146502,-29.82167883258295
1620,80.79000091552734,455.07000732421875,5.632751604991714,-30.1993519572025
1621,81.41999816894531,455.2200012207031,5.591009720684693,-26.99469811753146
1622,82.0,455.7699890136719,5.558170597727706,-24.45625684361544
1623,81.82499694824219,454.3399963378906,5.552581891634901,-23.95813107394297
1624,81.41999816894531,452.9700012207031,5.563375232222395,-24.74469811753146
1625,81.4800033569336,454.17999267578125,5.574128300979415,-25.63517029383438
1626,81.30999755859375,454.19000244140625,5.585905990393211,-26.55043728628043
1627,80.75,450.0799865722656,5.573745963743227,-25.42233051594467
1628,79.41000366210938,453.0,5.704570949618905,-35.4776380373804
1629,79.51000213623047,456.3399963378906,5.739403648310925,-38.285156411265106
1630,79.57499694824219,458.04998779296875,5.75620490555466,-39.64905953374493
1631,79.38999938964844,456.82000732421875,5.754125341179722,-39.40416532967912
1632,79.30000305175781,458.364990234375,5.780138368156274,-41.428366219801305
1633,80.2300033569336,462.9700012207031,5.770534486468928,-41.081254952491676
1634,80.38999938964844,464.30010986328125,5.775595389829891,-41.559406977753255
1635,81.08270263671875,482.4849853515625,5.9505291469288855,-56.05573403664913
1636,81.37200164794922,485.32000732421875,5.96421370367568,-57.35027901860268
1637,80.06999969482422,473.55999755859375,5.914324957705788,-52.523248533163425
1638,80.33000183105469,473.9700012207031,5.900286199638447,-51.548776988485756
1639,80.29000091552734,473.07000732421875,5.892016464440361,-50.861782402696676
1640,80.29000091552734,476.2099914550781,5.931124499003256,-54.00176653355605
1641,80.48999786376953,475.94000244140625,5.913032862132032,-52.666821591872335
1642,81.33999633789062,477.8699951171875,5.874969469289012,-50.070690635406365
1643,81.05500030517578,477.6099853515625,5.892418525116761,-51.32824509847147
1644,81.03500366210938,475.80999755859375,5.871660098178963,-49.63473664811811
1645,81.20500183105469,476.8699951171875,5.872421456369222,-49.78951760535533
1646,80.44000244140625,471.9649963378906,5.86729216824275,-48.95803415762735
1647,80.03500366210938,467.19000244140625,5.8373209353969955,-46.33960242191897
1648,79.94999694824219,468.1700134277344,5.855785257012792,-47.77226233438988
1649,77.87000274658203,450.4100036621094,5.784127234821233,-41.087932346667614
1650,77.87000274658203,449.6099853515625,5.773853467230003,-40.28791403612074
1651,77.71009826660156,449.1300048828125,5.779557803954557,-40.659402679112574
